ID,data,type
8021,"Actos contrarios a las normas de conducta sexual aceptadas orientadas al mantenimiento del orden público en lo que se refiere a la prostitución. Normas de conducta sexual orientadas al mantenimiento del orden público: ""Las normas de conducta sexual orientadas al mantenimiento del orden público incluyen, como mínimo, las normas de conducta sexual para reprimir el comportamiento sexual que pueda ser ofensivo para el público o que entrañen una forma prohibida de relaciones sexuales."" Prostitución: ""La prostitución se refiere, como mínimo, a la obtención de dinero u otras formas de remuneración a cambio de actividades sexuales.""",descripcion
8021,Ofrecimiento de servicios sexuales a cambio de beneficios económicos o de otro tipo; obtención de servicios sexuales; turismo sexual que no equivale a utilización de niños en el turismo sexual.,inclusion
8021,Explotación de una persona para que se dedique a la prostitución o explotación de prostitutas (0302); prostitución infantil (030222); todos los actos lesivos de naturaleza sexual (03); mutilación genital femenina (020111); trata de personas con fines de explotación sexual (02041).,exclusion
8022,Delitos de pornografía,titulo
8022,Actos contrarios a las normas de conducta sexual aceptadas orientadas al mantenimiento del orden público en lo que se refiere a la pornografía*74.,descripcion
8022,"Captar, preparar, entregar o controlar a una persona con fines de pornografía ilícita; producción, creación, distribución, diseminación, transmisión, venta o posesión de pornografía ilícita; material obsceno.",inclusion
8022,"Pornografía infantil (030221); captación o persuasión de una persona para que se dedique a la prostitución, o explotación de prostitutas (0302); todos los actos lesivos de naturaleza sexual (03); mutilación genital femenina (020111); trata de personas con fines de explotación sexual (02041).",exclusion
8022,"74- La pornografía se refiere, como mínimo, a la representación visual de un adulto que mantiene una conducta sexualmente explícita o imágenes realistas de un adulto no existente que mantiene una conducta sexualmente explícita.",nota
8029,Otros actos contrarios a las normas de conducta sexual orientadas al mantenimiento del orden público,titulo
8029,"Actos contrarios a las normas de conducta sexual aceptadas orientadas al mantenimiento del orden público no descritos ni clasificados en las categorías de delitos de prostitución(""actos contrarios a las normas de conducta sexual aceptadas orientadas al mantenimiento del orden público en lo que se refiere a la prostitución.""), ni delitos de pornografía(""actos contrarios a las normas de conducta sexual aceptadas orientadas al mantenimiento del orden público en lo que se refiere a la pornografía*74""). Normas de conducta sexual orientadas al mantenimiento del orden público: ""Las normas de conducta sexual orientadas al mantenimiento del orden público incluyen, como mínimo, las normas de conducta sexual para reprimir el comportamiento sexual que pueda ser ofensivo para el público o que entrañen una forma prohibida de relaciones sexuales."" Prostitución: ""La prostitución se refiere, como mínimo, a la obtención de dinero u otras formas de remuneración a cambio de actividades sexuales.""",descripcion
8029,"Obscenidad pública; realización de un acto sexual en público; exhibicionismo; formas ilícitas de contacto sexual; incesto o delitos sexuales dentro de la familia que no equivalen a violación o agresión sexual; actos sexuales consensuales ilícitos entre personas del mismo sexo; bestialismo; necrofilia; bigamia; poligamia; adulterio; sodomía que no constituye un acto lesivo de naturaleza sexual; escritos, imágenes u objetos de contenido sexual indecente.",inclusion
8029,Todos los actos lesivos de naturaleza sexual (03); mutilación genital femenina (020111); trata de personas con fines de explotación sexual (02041).,exclusion
8029,"74- La pornografía se refiere, como mínimo, a la representación visual de un adulto que mantiene una conducta sexualmente explícita o imágenes realistas de un adulto no existente que mantiene una conducta sexualmente explícita.",nota
803,Actos relacionados con la libertad de expresión o el control de la expresión,titulo
803,Actos encaminados a restringir la libertad de expresión o que constituyen infracciones de las restricciones impuestas a la expresión*75.,descripcion
803,"Censura ilícita; restricciones ilícitas sobre la libertad de expresión; restricciones ilícitas sobre la libertad artística; blasfemia, apostasía, proselitismo; promoción del odio étnico, racial o religioso; incitación al odio racial; incitación al odio; exaltación de la violencia; correo insultante; propagación, promoción o divulgación de opiniones o materiales políticos controlados.",inclusion
803,-,exclusion
803,"75- La libertad de expresión incluye, como mínimo, el derecho de todo individuo de no ser molestado a causa de sus opiniones, el de investigar y recibir informaciones y opiniones, y el de difundirlas, sin limitación de fronteras, por cualquier medio de expresión. (Naciones Unidas. Declaración Universal de Derechos Humanos. En Internet: http://www.un.org/en/documents/udhr/)",nota
8031,Actos contra la libertad de expresión,titulo
8031,"Actos encaminados a restringir la libertad de expresión. ""La libertad de expresión incluye, como mínimo, el derecho de todo individuo de no ser molestado a causa de sus opiniones, el de investigar y recibir informaciones y opiniones, y el de difundirlas, sin limitación de fronteras, por cualquier medio de expresión. (Naciones Unidas. Declaración Universal de Derechos Humanos. En Internet: http://www.un.org/en/documents/udhr/)""",descripcion
8031,Censura ilícita; restricciones ilícitas sobre la libertad de expresión; restricciones ilícitas sobre la libertad artística.,inclusion
8031,"Restricción de la expresión mediante el uso de la fuerza, amenazas, intimidación, amenazas de revelar información comprometedora, o amenazas de difamación (0205).",exclusion
8032,Actos relacionados con expresiones de creencias y normas sociales controladas,titulo
8032,"Publicación, expresión, producción, posesión, distribución o exposición de opiniones o materiales prohibidos o controlados.",descripcion
8032,"Blasfemia, apostasía, proselitismo; promoción del odio étnico, racial o religioso; incitación al odio racial; incitación al odio; exaltación de la violencia; correo insultante; propagación, promoción o divulgación de opiniones o materiales políticos controlados. ",inclusion
8032,"Producción, posesión, distribución o exhibición de pornografía infantil (030221); delitos de pornografía (08022).",exclusion
80321,Violaciones de las normas sobre creencias u opiniones religiosas,titulo
80321,"Publicación, expresión, producción, posesión, distribución o exposición de opiniones o materiales prohibidos o controlados que violan las normas sobre creencias u opiniones religiosas.",descripcion
80321,"Blasfemia, apostasía, proselitismo.",inclusion
80321,"Discriminación (0210); difamación o insulto debido a las creencias o valores que se le atribuyen a la víctima (02092); producción, posesión, distribución o exhibición de pornografía infantil (030221); delitos de pornografía (08022).",exclusion
80322,Violaciones de las normas sobre intolerancia e incitación al odio,titulo
80322,Expresiones ilícitas de intolerancia e incitación al odio.,descripcion
80322,"Promoción del odio étnico, racial o religioso; incitación al odio racial; incitación al odio; exaltación de la violencia; correo insultante.",inclusion
80322,"Expresiones ilícitas de intolerancia e incitación al odio por una persona que dañen la reputación, el respeto o la confianza de otra persona, o que den lugar a opiniones o sentimientos hostiles o desagradables (0209); discriminación (0210); producción, posesión, distribución o exhibición de pornografía infantil (030221); delitos de pornografía (08022).",exclusion
80329,Otros actos relacionados con expresiones de creencias y normas sociales controladas,titulo
80329,"Actos tendientes al control de la expresión no descritos ni clasificados en las categorías de violaciones de las normas sobre creencias u opiniones religiosas (""publicación, expresión, producción, posesión, distribución o exposición de opiniones o materiales prohibidos o controlados que violan las normas sobre creencias u opiniones religiosas.""); ni violaciones de las normas sobre intolerancia e incitación al odio (""expresiones ilícitas de intolerancia e incitación al odio.""). Libertad de expresión: ""La libertad de expresión incluye, como mínimo, el derecho de todo individuo de no ser molestado a causa de sus opiniones, el de investigar y recibir informaciones y opiniones, y el de difundirlas, sin limitación de fronteras, por cualquier medio de expresión. (Naciones Unidas. Declaración Universal de Derechos Humanos. En Internet: http://www.un.org/en/documents/udhr/)""",descripcion
