cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
10018,"Delitos referidos a la Ley sobre armas biológicas, químicas o toxínicas",107,0.5133,Homicidio ilícito relacionado con conflictos armados,901,0.5078,"Actos relacionados con armas, explosivos y otros materiales destructivos",110131,0.5077,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,9011,0.5074,Posesión o uso de armas y explosivos,90129,0.4919,Otros actos relacionados con el tráfico de armas y explosivos,8063,0.4866,Intención delictiva,90111,0.4864,Posesión o uso ilícitos de armas de fuego,90119,0.4863,Otros actos relacionados con posesión o uso de armas y explosivos,90112,0.4806,Posesión o uso ilícitos de otras armas o explosivos,9012,0.4788,Tráfico de armas y explosivos
10037,"Accionar fuegos artificiales, pirotécnicos o similares sin autorización",9011,0.586,Posesión o uso de armas y explosivos,90111,0.5853,Posesión o uso ilícitos de armas de fuego,90112,0.5618,Posesión o uso ilícitos de otras armas o explosivos,90119,0.5616,Otros actos relacionados con posesión o uso de armas y explosivos,104,0.5201,Suicidio asistido o incitación al suicidio,901,0.5144,"Actos relacionados con armas, explosivos y otros materiales destructivos",9012,0.4903,Tráfico de armas y explosivos,9019,0.4801,Otros actos relacionados con armas y explosivos,11012,0.4753,Piratería,90129,0.4732,Otros actos relacionados con el tráfico de armas y explosivos
10038,Posesión de fuegos artificiales,9011,0.6375,Posesión o uso de armas y explosivos,90111,0.6306,Posesión o uso ilícitos de armas de fuego,90112,0.607,Posesión o uso ilícitos de otras armas o explosivos,90119,0.6023,Otros actos relacionados con posesión o uso de armas y explosivos,901,0.5835,"Actos relacionados con armas, explosivos y otros materiales destructivos",9012,0.5307,Tráfico de armas y explosivos,90129,0.4963,Otros actos relacionados con el tráfico de armas y explosivos,9019,0.4938,Otros actos relacionados con armas y explosivos,90121,0.4869,Tráfico de armas de fuego,90122,0.4799,Tráfico de otras armas o explosivos
10039,"Fabricación, elaboración, modificación, importación, exportación, adquisición de fuegos artificiales",9011,0.6015,Posesión o uso de armas y explosivos,90119,0.5922,Otros actos relacionados con posesión o uso de armas y explosivos,90111,0.5801,Posesión o uso ilícitos de armas de fuego,90112,0.5753,Posesión o uso ilícitos de otras armas o explosivos,901,0.5721,"Actos relacionados con armas, explosivos y otros materiales destructivos",9012,0.5642,Tráfico de armas y explosivos,90129,0.5144,Otros actos relacionados con el tráfico de armas y explosivos,90122,0.5091,Tráfico de otras armas o explosivos,6022,0.5084,"Producción, manipulación, posesión o uso ilícitos de productos de tabaco",104,0.5013,Suicidio asistido o incitación al suicidio
10040,Venta ilegal de cartuchos o municiones,90111,0.6108,Posesión o uso ilícitos de armas de fuego,901,0.5979,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.5809,Posesión o uso de armas y explosivos,9012,0.5682,Tráfico de armas y explosivos,90112,0.5608,Posesión o uso ilícitos de otras armas o explosivos,90119,0.5234,Otros actos relacionados con posesión o uso de armas y explosivos,90121,0.5232,Tráfico de armas de fuego,90129,0.5167,Otros actos relacionados con el tráfico de armas y explosivos,60121,0.4906,Tráfico ilícito de drogas sujetas a fiscalización no destinadas al consumo personal,90122,0.4795,Tráfico de otras armas o explosivos
10041,Entrega de arma o elementos a menores de edad,30221,0.5432,Pornografía infantil,11021,0.5426,Delitos en razón de la condición de menor de edad,90111,0.5327,Posesión o uso ilícitos de armas de fuego,901,0.52,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.5037,Posesión o uso de armas y explosivos,30223,0.5007,Captación de menores con fines sexuales,30113,0.4961,Violación por presunción legal,1102,0.4943,Actos contrarios a las leyes u otras disposiciones sobre menores,90112,0.4895,Posesión o uso ilícitos de otras armas o explosivos,8063,0.4763,Intención delictiva
10042,Borrado del número de serie de arma o municiones,90119,0.5768,Otros actos relacionados con posesión o uso de armas y explosivos,9011,0.535,Posesión o uso de armas y explosivos,90111,0.5283,Posesión o uso ilícitos de armas de fuego,901,0.5185,"Actos relacionados con armas, explosivos y otros materiales destructivos",90112,0.5023,Posesión o uso ilícitos de otras armas o explosivos,90129,0.4716,Otros actos relacionados con el tráfico de armas y explosivos,90121,0.4705,Tráfico de armas de fuego,9012,0.4588,Tráfico de armas y explosivos,9019,0.4545,Otros actos relacionados con armas y explosivos,9032,0.4486,Injerencia ilícita en sistemas o datos informáticos
10099,Otros delitos de la Ley de Control de Armas,90111,0.5862,Posesión o uso ilícitos de armas de fuego,901,0.5702,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.5684,Posesión o uso de armas y explosivos,90112,0.5497,Posesión o uso ilícitos de otras armas o explosivos,90119,0.5442,Otros actos relacionados con posesión o uso de armas y explosivos,90129,0.5166,Otros actos relacionados con el tráfico de armas y explosivos,8063,0.5148,Intención delictiva,9019,0.5111,Otros actos relacionados con armas y explosivos,9012,0.5006,Tráfico de armas y explosivos,11013,0.4821,Crímenes de guerra
11001,Maltrato de obra personal de Investigaciones con o sin lesiones,808,0.5214,Actos contrarios al derecho laboral,2032,0.506,Trabajo forzoso,8082,0.4951,Violaciones del derecho laboral individual,203,0.4912,Esclavitud y explotación,9021,0.4792,Actos contra la salud y la seguridad en el trabajo,20323,0.4732,Trabajo forzoso para el Estado o las fuerzas armadas,219,0.4725,Otros actos que causan daños o que tienen la intención de causar daños a las personas,2042,0.4666,Trata de personas con fines de trabajo o servicios forzosos,20329,0.4617,Otras formas de trabajo forzoso,20819,0.4605,Otras formas de hostigamiento
11002,Obtención declaraciones forzadas,9033,0.4527,Interceptación o acceso ilícitos a datos informáticos,20221,0.4426,Secuestro,903,0.4387,Actos contra sistemas informáticos,904,0.4276,Actos contra la seguridad del Estado,205,0.4265,Coacción,2022,0.4263,Privación de libertad,104,0.4187,Suicidio asistido o incitación al suicidio,20222,0.4167,Retención ilegal,2021,0.4131,Secuestro de menores,2051,0.4094,Extorsión o chantaje
11003,Causar la muerte a personal de la Policía de Investigaciones,101,0.4669,Homicidio intencional,1032,0.4473,Homicidio culposo,904,0.447,Actos contra la seguridad del Estado,1031,0.445,Homicidio no culposo,8063,0.4409,Intención delictiva,908,0.433,Otros actos contra la seguridad pública y la seguridad del Estado,7033,0.432,Abuso de funciones,110131,0.4314,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,102,0.4306,Tentativa de homicidio intencional,808,0.43,Actos contrarios al derecho laboral
11004,Amenazar simple o condicionalmente u ofender públicamente a personal de la Policía de Investigaciones,904,0.496,Actos contra la seguridad del Estado,2012,0.4905,Amenaza,908,0.4891,Otros actos contra la seguridad pública y la seguridad del Estado,8011,0.4711,Delitos relacionados con la alteración violenta del orden público,201,0.4603,Agresiones y amenazas,8063,0.448,Intención delictiva,8069,0.4472,Otros actos contra el sistema de justicia,7033,0.4428,Abuso de funciones,209,0.4418,Difamación o insulto,20121,0.4414,Amenaza grave
11005,"Falsificación de placas, tarjetas, timbres y sellos de Investigaciones",7023,0.5563,Actos de falsificación de documentos,7021,0.5103,Falsificación de medios de pago,70211,0.508,Falsificación de medios de pago en efectivo,702,0.4932,Falsificación,602,0.4887,"Actos ilícitos relacionados con bebidas alcohólicas, tabaco u otras sustancias sujetas a fiscalización",601,0.4792,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,6019,0.4775,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,70212,0.4731,Falsificación de medios de pago distintos del efectivo,8059,0.4677,Otros actos ilícitos relacionados con la migración,907,0.4511,Infracciones de tráfico no lesivas
11006,Falsificación de parte policial,7023,0.5036,Actos de falsificación de documentos,702,0.4835,Falsificación,8061,0.4814,Obstrucción de la justicia,7019,0.4629,Otros actos de fraude,6019,0.4566,Otros actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,709,0.4553,"Otros actos que conllevan fraude, engaño o corrupción",904,0.4498,Actos contra la seguridad del Estado,7033,0.4364,Abuso de funciones,806,0.43,Actos contra el sistema de justicia,70211,0.4278,Falsificación de medios de pago en efectivo
11099,Otros delitos Ley Orgánica de Investigaciones,1109,0.5357,Otros actos delictivos no clasificados en otra parte,1102,0.4968,Actos contrarios a las leyes u otras disposiciones sobre menores,9059,0.4914,Otros actos relacionados con grupos delictivos organizados,8063,0.4894,Intención delictiva,905,0.4885,Actos relacionados con grupos delictivos organizados,11019,0.4843,Otros actos bajo jurisdicción universal,11013,0.4693,Crímenes de guerra,1101,0.4629,Actos bajo jurisdicción universal,11021,0.4606,Delitos en razón de la condición de menor de edad,11015,0.4571,Crímenes de lesa humanidad
11101,Homicidio de gendarme en el desempeño de sus funciones,101,0.5308,Homicidio intencional,110131,0.5149,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,107,0.5029,Homicidio ilícito relacionado con conflictos armados,1031,0.4989,Homicidio no culposo,103,0.4931,Homicidio no intencional,1032,0.4874,Homicidio culposo,904,0.478,Actos contra la seguridad del Estado,908,0.4748,Otros actos contra la seguridad pública y la seguridad del Estado,11013,0.4679,Crímenes de guerra,8063,0.4522,Intención delictiva
11102,Maltrato de obra a gendarme en el desempeño de sus funciones,20323,0.5076,Trabajo forzoso para el Estado o las fuerzas armadas,808,0.4883,Actos contrarios al derecho laboral,2032,0.4869,Trabajo forzoso,11013,0.4727,Crímenes de guerra,8011,0.4688,Delitos relacionados con la alteración violenta del orden público,20111,0.4617,Agresión grave,203,0.4604,Esclavitud y explotación,2062,0.4599,Negligencia profesional,801,0.4594,Actos contrarios a las normas de conducta orientadas al mantenimiento del orden público,20329,0.4561,Otras formas de trabajo forzoso
11103,Amenaza a gendarme en el desempeño de sus funciones,908,0.4964,Otros actos contra la seguridad pública y la seguridad del Estado,8011,0.482,Delitos relacionados con la alteración violenta del orden público,904,0.4764,Actos contra la seguridad del Estado,11016,0.4578,Crimen de agresión,2012,0.4578,Amenaza,905,0.456,Actos relacionados con grupos delictivos organizados,110131,0.4547,Homicidio o tentativa de causar la muerte o lesiones graves de forma ilícita en conflictos armados,8063,0.4474,Intención delictiva,201,0.4446,Agresiones y amenazas,101,0.4342,Homicidio intencional
11104,Ingreso ilegítimo de aparatos de comunicaciones y tecnológicos a centros penitenciarios,9031,0.5299,Acceso ilícito a sistemas informáticos,9033,0.5168,Interceptación o acceso ilícitos a datos informáticos,903,0.5144,Actos contra sistemas informáticos,8051,0.5081,Delitos de tráfico ilícito de migrantes,90321,0.4984,Injerencia ilícita en sistemas informáticos,9032,0.4789,Injerencia ilícita en sistemas o datos informáticos,805,0.4743,Actos relacionados con la migración,5019,0.4652,Otros actos de robo con entrada ilícita,8059,0.4648,Otros actos ilícitos relacionados con la migración,8063,0.4574,Intención delictiva
12010,Infracción Ley Mataderos Clandestinos,10091,0.4738,Actos contra los animales,106,0.4557,Feticidio ilegal,10032,0.4298,Comercio o posesión de especies animales prohibidas o controladas,601,0.4248,Actos ilícitos relacionados con drogas o precursores sujetos a fiscalización,805,0.4161,Actos relacionados con la migración,8051,0.4143,Delitos de tráfico ilícito de migrantes,6012,0.4131,"Tráfico, cultivo o producción ilícitos de drogas o precursores sujetos a fiscalización no destinados al consumo personal",902,0.4128,Actos contra la salud y la seguridad,104,0.4115,Suicidio asistido o incitación al suicidio,907,0.4108,Infracciones de tráfico no lesivas
12020,Infracción Ley 18.892 de Pesca,10042,0.4516,"Caza, pesca o recolección ilegales de fauna y flora silvestres",907,0.4448,Infracciones de tráfico no lesivas,1102,0.4419,Actos contrarios a las leyes u otras disposiciones sobre menores,10039,0.4278,Otras formas de comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,10032,0.4233,Comercio o posesión de especies animales prohibidas o controladas,1003,0.4156,Comercio o posesión de especies protegidas o prohibidas de la fauna y la flora,30113,0.4148,Violación por presunción legal,10091,0.4121,Actos contra los animales,10031,0.4069,Comercio o posesión de especies protegidas de fauna y flora silvestres,11012,0.405,Piratería
12021,Infracción por contaminación,1001,0.5845,Actos que causan contaminación o degradación del medio ambiente,10019,0.5709,Otros actos que causan contaminación o degradación del medio ambiente,10012,0.5481,Actos que causan la contaminación o degradación del agua,1004,0.5186,Actos que provocan el agotamiento o la degradación de los recursos naturales,1009,0.5103,Otros actos contra el entorno natural,1002,0.499,Actos relacionados con el traslado o vertimiento de desechos,10021,0.4921,Actos relacionados con el traslado o vertimiento de desechos dentro de las fronteras nacionales,10099,0.4813,Otros actos contra el entorno natural,10022,0.477,Actos relacionados con el traslado o vertimiento transfronterizos de desechos,10049,0.4714,Otros actos que provocan el agotamiento o la degradación de los recursos naturales
