cnp_codigo,cnp_glosa,top1_codigo,top1_score,top1_glosa,top2_codigo,top2_score,top2_glosa,top3_codigo,top3_score,top3_glosa,top4_codigo,top4_score,top4_glosa,top5_codigo,top5_score,top5_glosa,top6_codigo,top6_score,top6_glosa,top7_codigo,top7_score,top7_glosa,top8_codigo,top8_score,top8_glosa,top9_codigo,top9_score,top9_glosa,top10_codigo,top10_score,top10_glosa
9099,Demás delitos contemplados en la Ley de Propiedad Intelectual,503,0.9906,Delitos contra la propiedad intelectual,7022,0.7247,Delitos relacionados con productos falsificados,702,0.6861,Falsificación,8042,0.661,Actos contrarios a disposiciones comerciales o financieras,7042,0.64,Tráfico ilícito de bienes culturales,7049,0.5688,Otros actos relacionados con el producto del delito,704,0.4637,Actos relacionados con el producto del delito,502,0.4569,Hurto,1109,0.4386,Otros actos delictivos no clasificados en otra parte,509,0.429,Otros actos contra la propiedad solamente
10001,"Posesión, tenencia o porte de armas sujetas a control",90119,0.6419,Otros actos relacionados con posesión o uso de armas y explosivos,901,0.6387,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.4803,Posesión o uso de armas y explosivos,90112,0.4186,Posesión o uso ilícitos de otras armas o explosivos,90111,0.3872,Posesión o uso ilícitos de armas de fuego,9019,0.2767,Otros actos relacionados con armas y explosivos,90129,0.2384,Otros actos relacionados con el tráfico de armas y explosivos,90122,0.1646,Tráfico de otras armas o explosivos,9012,0.1414,Tráfico de armas y explosivos,90121,0.1393,Tráfico de armas de fuego
10004,"Porte ilegal de arma de fuego, municiones y otros sujetas a control",90111,0.6111,Posesión o uso ilícitos de armas de fuego,9011,0.5574,Posesión o uso de armas y explosivos,901,0.4514,"Actos relacionados con armas, explosivos y otros materiales destructivos",90112,0.2928,Posesión o uso ilícitos de otras armas o explosivos,90121,0.1923,Tráfico de armas de fuego,90119,0.1917,Otros actos relacionados con posesión o uso de armas y explosivos,9012,0.1602,Tráfico de armas y explosivos,90122,0.0725,Tráfico de otras armas o explosivos,9019,0.0615,Otros actos relacionados con armas y explosivos,90113,0.0511,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos"
10005,Adquisición y venta indebida de cartuchos y municiones. Art. 9 A Ley 17.798,9012,0.4666,Tráfico de armas y explosivos,901,0.4635,"Actos relacionados con armas, explosivos y otros materiales destructivos",90121,0.2512,Tráfico de armas de fuego,9011,0.2339,Posesión o uso de armas y explosivos,90119,0.1273,Otros actos relacionados con posesión o uso de armas y explosivos,90122,0.1123,Tráfico de otras armas o explosivos,90112,0.1081,Posesión o uso ilícitos de otras armas o explosivos,90111,0.0881,Posesión o uso ilícitos de armas de fuego,90129,0.0673,Otros actos relacionados con el tráfico de armas y explosivos,9019,0.0539,Otros actos relacionados con armas y explosivos
10006,Violación de reserva base de datos s/inscrip.y reg. de arma,9011,0.0273,Posesión o uso de armas y explosivos,901,0.0246,"Actos relacionados con armas, explosivos y otros materiales destructivos",90322,0.0189,Injerencia ilícita en datos informáticos,90119,0.0187,Otros actos relacionados con posesión o uso de armas y explosivos,90112,0.0159,Posesión o uso ilícitos de otras armas o explosivos,90111,0.0142,Posesión o uso ilícitos de armas de fuego,9012,0.0135,Tráfico de armas y explosivos,9032,0.011,Injerencia ilícita en sistemas o datos informáticos,90129,0.0077,Otros actos relacionados con el tráfico de armas y explosivos,9033,0.0074,Interceptación o acceso ilícitos a datos informáticos
10007,Abandono de armas o elementos sujetas a control,901,0.0374,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.0241,Posesión o uso de armas y explosivos,90119,0.024,Otros actos relacionados con posesión o uso de armas y explosivos,90112,0.0217,Posesión o uso ilícitos de otras armas o explosivos,90111,0.0203,Posesión o uso ilícitos de armas de fuego,90122,0.0159,Tráfico de otras armas o explosivos,9012,0.0137,Tráfico de armas y explosivos,90129,0.0132,Otros actos relacionados con el tráfico de armas y explosivos,90121,0.0097,Tráfico de armas de fuego,80329,0.0082,Otros actos relacionados con expresiones de creencias y normas sociales controladas
10008,Porte de arma prohibida,90111,0.3073,Posesión o uso ilícitos de armas de fuego,901,0.1827,"Actos relacionados con armas, explosivos y otros materiales destructivos",9019,0.1298,Otros actos relacionados con armas y explosivos,90112,0.1003,Posesión o uso ilícitos de otras armas o explosivos,90122,0.0909,Tráfico de otras armas o explosivos,90119,0.0834,Otros actos relacionados con posesión o uso de armas y explosivos,9011,0.0757,Posesión o uso de armas y explosivos,90121,0.0612,Tráfico de armas de fuego,90129,0.04,Otros actos relacionados con el tráfico de armas y explosivos,9012,0.0255,Tráfico de armas y explosivos
10009,Posesión o tenencia de armas prohibidas,90119,0.6756,Otros actos relacionados con posesión o uso de armas y explosivos,90111,0.6516,Posesión o uso ilícitos de armas de fuego,90112,0.6214,Posesión o uso ilícitos de otras armas o explosivos,9011,0.4887,Posesión o uso de armas y explosivos,901,0.3883,"Actos relacionados con armas, explosivos y otros materiales destructivos",9019,0.2356,Otros actos relacionados con armas y explosivos,90113,0.179,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",90122,0.1702,Tráfico de otras armas o explosivos,90121,0.1484,Tráfico de armas de fuego,90129,0.037,Otros actos relacionados con el tráfico de armas y explosivos
10010,Tráfico de armas,9012,0.6886,Tráfico de armas y explosivos,90121,0.6195,Tráfico de armas de fuego,90122,0.5761,Tráfico de otras armas o explosivos,90129,0.4071,Otros actos relacionados con el tráfico de armas y explosivos,901,0.3994,"Actos relacionados con armas, explosivos y otros materiales destructivos",90123,0.1265,"Tráfico de materiales químicos, biológicos o radiactivos",60129,0.063,"Otros actos ilícitos de tráfico, cultivo o producción de drogas o precursores sujetos a fiscalización no destinados al consumo personal",90119,0.0603,Otros actos relacionados con posesión o uso de armas y explosivos,9019,0.0482,Otros actos relacionados con armas y explosivos,9011,0.0452,Posesión o uso de armas y explosivos
10011,"Posesión, tenencia o porte de municiones y sustancias químicas",90119,0.8625,Otros actos relacionados con posesión o uso de armas y explosivos,901,0.8411,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.7998,Posesión o uso de armas y explosivos,90113,0.7624,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",90129,0.6628,Otros actos relacionados con el tráfico de armas y explosivos,9019,0.603,Otros actos relacionados con armas y explosivos,9012,0.5539,Tráfico de armas y explosivos,90111,0.529,Posesión o uso ilícitos de armas de fuego,90121,0.498,Tráfico de armas de fuego,90112,0.4016,Posesión o uso ilícitos de otras armas o explosivos
10012,"Porte de arma de guerra, química, biológica o nuclear",901,0.4521,"Actos relacionados con armas, explosivos y otros materiales destructivos",90113,0.2788,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",9019,0.2781,Otros actos relacionados con armas y explosivos,90123,0.2171,"Tráfico de materiales químicos, biológicos o radiactivos",90122,0.167,Tráfico de otras armas o explosivos,90121,0.1495,Tráfico de armas de fuego,90111,0.1296,Posesión o uso ilícitos de armas de fuego,90119,0.1255,Otros actos relacionados con posesión o uso de armas y explosivos,9012,0.1035,Tráfico de armas y explosivos,90129,0.0648,Otros actos relacionados con el tráfico de armas y explosivos
10013,"Posesión o tenencia de armas de guerra, química, biológica o nuclear",90113,0.7097,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",90119,0.6428,Otros actos relacionados con posesión o uso de armas y explosivos,901,0.48,"Actos relacionados con armas, explosivos y otros materiales destructivos",9019,0.4645,Otros actos relacionados con armas y explosivos,90111,0.4301,Posesión o uso ilícitos de armas de fuego,9011,0.3632,Posesión o uso de armas y explosivos,90112,0.3453,Posesión o uso ilícitos de otras armas o explosivos,90123,0.1403,"Tráfico de materiales químicos, biológicos o radiactivos",90122,0.1134,Tráfico de otras armas o explosivos,90121,0.1022,Tráfico de armas de fuego
10014,Entrega o puesta a disposición de armas a menores,11029,0.4071,Otros actos contrarios a las leyes u otras disposiciones sobre menores,9019,0.3817,Otros actos relacionados con armas y explosivos,901,0.3292,"Actos relacionados con armas, explosivos y otros materiales destructivos",90119,0.2458,Otros actos relacionados con posesión o uso de armas y explosivos,90121,0.2054,Tráfico de armas de fuego,90129,0.1886,Otros actos relacionados con el tráfico de armas y explosivos,90122,0.1786,Tráfico de otras armas o explosivos,90111,0.1129,Posesión o uso ilícitos de armas de fuego,9012,0.1098,Tráfico de armas y explosivos,90112,0.1008,Posesión o uso ilícitos de otras armas o explosivos
10015,Colocación de bomba o artefacto,9019,0.5335,Otros actos relacionados con armas y explosivos,90119,0.2788,Otros actos relacionados con posesión o uso de armas y explosivos,90129,0.2654,Otros actos relacionados con el tráfico de armas y explosivos,901,0.1724,"Actos relacionados con armas, explosivos y otros materiales destructivos",90122,0.1722,Tráfico de otras armas o explosivos,90112,0.0879,Posesión o uso ilícitos de otras armas o explosivos,9012,0.0568,Tráfico de armas y explosivos,90113,0.05,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",9011,0.0477,Posesión o uso de armas y explosivos,908,0.0402,Otros actos contra la seguridad pública y la seguridad del Estado
10016,Disparos injustificados en la vía pública,90119,0.0484,Otros actos relacionados con posesión o uso de armas y explosivos,901,0.0401,"Actos relacionados con armas, explosivos y otros materiales destructivos",90111,0.0276,Posesión o uso ilícitos de armas de fuego,9019,0.0251,Otros actos relacionados con armas y explosivos,9011,0.0225,Posesión o uso de armas y explosivos,90112,0.011,Posesión o uso ilícitos de otras armas o explosivos,8011,0.0094,Delitos relacionados con la alteración violenta del orden público,90121,0.0094,Tráfico de armas de fuego,90129,0.0077,Otros actos relacionados con el tráfico de armas y explosivos,9012,0.0056,Tráfico de armas y explosivos
10017,"Organizar, pertenecer, financiar o colaborar con milicias privadas",9059,0.1071,Otros actos relacionados con grupos delictivos organizados,905,0.0965,Actos relacionados con grupos delictivos organizados,9069,0.0781,Otros actos relacionados con las actividades de un grupo terrorista,901,0.0694,"Actos relacionados con armas, explosivos y otros materiales destructivos",906,0.061,Terrorismo,9019,0.0604,Otros actos relacionados con armas y explosivos,908,0.0553,Otros actos contra la seguridad pública y la seguridad del Estado,9051,0.0481,Participación en un grupo delictivo organizado,90129,0.0394,Otros actos relacionados con el tráfico de armas y explosivos,9061,0.0361,Participación en un grupo terrorista
10018,"Delitos referidos a la Ley sobre armas biológicas, químicas o toxínicas",90113,0.3669,"Posesión o uso ilícitos de materiales químicos, biológicos o radiactivos",90123,0.1993,"Tráfico de materiales químicos, biológicos o radiactivos",90119,0.1424,Otros actos relacionados con posesión o uso de armas y explosivos,9012,0.1344,Tráfico de armas y explosivos,9011,0.1154,Posesión o uso de armas y explosivos,901,0.0995,"Actos relacionados con armas, explosivos y otros materiales destructivos",110139,0.0745,Otros crímenes de guerra,9019,0.0626,Otros actos relacionados con armas y explosivos,9059,0.0398,Otros actos relacionados con grupos delictivos organizados,90122,0.0368,Tráfico de otras armas o explosivos
10037,"Accionar fuegos artificiales, pirotécnicos o similares sin autorización",90119,0.5677,Otros actos relacionados con posesión o uso de armas y explosivos,90111,0.3335,Posesión o uso ilícitos de armas de fuego,9019,0.3128,Otros actos relacionados con armas y explosivos,90122,0.2883,Tráfico de otras armas o explosivos,901,0.2536,"Actos relacionados con armas, explosivos y otros materiales destructivos",9011,0.2214,Posesión o uso de armas y explosivos,90112,0.1746,Posesión o uso ilícitos de otras armas o explosivos,90121,0.1585,Tráfico de armas de fuego,90129,0.1074,Otros actos relacionados con el tráfico de armas y explosivos,9012,0.1048,Tráfico de armas y explosivos
